id,player_name
117603,Rafael Gordillo
106633,Fernando Chalana
116701,Georgi Dimitrov
133255,Simon Tahamata
102706,Zlatko Vujovic
67096,Fedor Cherenkov
149236,Heinz Hermann
200375,Karl-Heinz Forster
101126,Ally McCoist
102297,Stelios Manolas
133417,Guy Hellers
101305,John Sivebaek
101755,Theo Snelders
101116,Bruno Martini
80706,Otto Konrad
101127,Paul McStay
197200,Sokol Kushta
101384,Gary Stevens
62418,Henrik Andersen
102018,Miodrag Belodedici
90976,Tanju Colak
356,Andreas Thom
101109,Basile Boli
101119,Franck Sauzee
101330,Henrik Larsen
129083,Ivan Zamorano
119,Jurgen Kohler
282,Olaf Thon
79567,Rafael Martin Vazquez
1455,Thomas Doll
91918,Trifon Ivanov
5749,Ciro Ferrara
5811,Fernando Redondo
5826,Angelo Peruzzi
92214,Kubilay Turkyilmaz
96618,Bent Skammelsrud
2,Mario Basler
219,Ciriaco Sforza
3856,Juan Esnaider
9860,Michalis Kapsis
3421,Radek Bejbl
13811,Rogerio Ceni
8063,Sergi Barjuan
55690,Patrick Berger
2713,Johan Micoud
516,Ailton Goncalves
5951,Damiano Tommasi
208,Samuel Kuffour
5944,Traianos Dellas
7514,Ivan Helguera
5762,Mauro Camoranesi
213,Willy Sagnol
4314,Cristian Chivu
15460,Mista
618,Yildiray Basturk
77,Lucio
7840,Marcos Senna
6569,Nihat Kahveci
9841,Giourkas Seitaridis
77211,Younis Mahmoud
25,Lajos Szucs
65230,Sergio Busquets
4318,Hatem Trabelsi
7479,Darko Kovacevic
1519,Angelos Charisteas
7515,Michel Salgado
79806,Peter Reid
104109,David O'Leary
5939,Vincent Candela
3763,Dion Dublin
14086,Ashley Young
7825,Pepe Reina
90466,Gylfi Sigurdsson
3950,Kevin Nolan
96341,Romelu Lukaku
3459,Gary Speed
93720,Alexandre Lacazette
3272,David Unsworth
39910,Stephane Ruffier
40204,Joe Hart
3226,Nicolas Anelka
35518,David Silva
3629,Nigel Martyn
3645,Les Ferdinand
3225,Robbie Fowler
35207,Marco Reus
13507,Leighton Baines
82442,Olivier Giroud
3476,Brad Friedel
3646,David James
28947,Gonzalo Castro
3460,Nolberto Solano
22388,Bafetimbi Gomis
3361,Gus Poyet
4267,Tim Howard
4010,Dirk Kuyt
72476,Bernd Leno
3357,Mark Schwarzer
3221,Danny Murphy
3333,James Milner
3144,Robbie Keane
10032,Gary McAllister
55089,Oliver Baumann
5758,Edgar Davids
102023,Dan Petrescu
13239,Darren Bent
60561,Anthony Lopes
3543,Nicky Butt
3569,Steed Malbranque
8559,Yakubu Aiyegbeni
3634,Ian Harte
3253,Trevor Sinclair
3291,Gareth Barry
6288,Mario Gomez
23951,Steve Mandanda
3877,Lee Bowyer
19112,Christian Gentner
134425,Raheem Sterling
7971,Salomon Kalou
3392,Teddy Sheringham
48298,Lars Stindl
36827,Branislav Ivanovic
38410,Daniel Caligiuri
33544,Antonio Valencia
3473,Thomas Sorensen
45403,Andre Ayew
7453,Chris Sutton
27511,Gary Cahill
3394,Ole Gunnar Solskjaer
9354,Sejad Salihovic
7451,Mikel Arteta
50057,Aaron Ramsey
60632,Theodor Gebre Selassie
5308,Cedric Carrasso
81460,Nolan Roux
27306,Mathieu Debuchy
109504,Robbie Earle
50512,Anthony Modeste
3242,Mark Viduka
59016,David Alaba
45121,Loic Remy
3309,Steve Watson
22165,Charles N'Zogbia
6237,Stefan Kiessling
4357,Klaas-Jan Huntelaar
3142,Emile Heskey
3548,Kieran Richardson
719927,Javier Hernandez
4249,Tim Flowers
18909,Jimmy Briand
36182,Max Kruse
3146,Shay Given
3620,Leon Osman
3123,Muzzy Izzet
42936,Nils Petersen
86792,Xherdan Shaqiri
82105,Joel Matip
45672,Kevin Trapp
50219,Simon Mignolet
28328,Julien Feret
27941,Danijel Subasic
3980,Steve McManaman
82009,Kevin Volland
76277,Laurent Koscielny
19819,Raffael
43705,Matt Le Tissier
532,Claudio Pizarro
4072,Peter Crouch
3692,Jussi Jaaskelainen
39679,Marouane Fellaini
38360,Mevlut Erdinc
23938,Geoffrey Jourdren
21327,Ron-Robert Zieler
3218,Patrik Berger
73396,David Ospina
113707,Remy Cabella
16911,Kasper Schmeichel
3248,Paul Ince
3112,James Beattie
3461,Jermaine Jenas
78082,Cheick Diabate
3247,Ugo Ehiogu
31835,Mark Noble
103565,Wahbi Khazri
46156,Aleksandar Kolarov
22628,Benoit Costil
3131,Kevin Phillips
29434,Yohan Cabaye
4280,Denis Irwin
13572,Ben Foster
175230,Rildo
4005,Tim Sherwood
3277,Darren Anderton
77826,Ryad Boudebouz
27577,Clint Dempsey
3249,Mark Bosnich
58205,Andre Schurrle
53622,Ilkay Gundogan
25727,Lukasz Piszczek
29692,Lukasz Fabianski
42460,Ivan Perisic
170527,Timo Werner
4137,Ian Walker
39015,Ralf Fahrmann
47082,Daniel Sturridge
85352,Yunus Malli
4006,Dennis Wise
107792,Tony Cottee
1784,Rene Adler
3699,Paolo Di Canio
55508,Lewis Holtby
4056,Simon Davies
184892,Florian Thauvin
52769,Willian
4045,Neil Sullivan
9218,Matthew Taylor
68390,Seamus Coleman
81785,Shinji Kagawa
4114,Kevin Davies
3230,Paulo Wanchope
4071,Oyvind Leonhardsen
4241,Joleon Lescott
19305,Oscar Wendt
1565,Alexander Meier
4175,Shaka Hislop
31159,Martin Harnik
1667,Diego Benaglio
46741,David Luiz
3684,Paul Jones
3880,Don Hutchison
3860,Hermann Hreidarsson
46580,Andrej Kramaric
33873,Asmir Begovic
31579,Adam Johnson
4243,David Dunn
174094,Morgan Sanson
3744,Gareth Southgate
2953,Paul Scharner
16624,Marcell Jansen
4015,Louis Saha
5303,Souleymane Camara
4135,Kevin Kilbane
42783,Andre Hahn
3173,Boudewijn Zenden
7858,Yossi Benayoun
9594,Vincent Kompany
3297,Craig Bellamy
50201,Christian Benteke
98349,Romain Hamouma
3182,Ashley Cole
3881,Glen Johnson
41384,Marko Arnautovic
104904,Ruel Fox
7427,Ivica Olic
187492,Julian Brandt
2998,Robert Huth
28335,Christophe Jallet
61651,Jordan Henderson
79642,Shinji Okazaki
182877,Anthony Martial
37171,Craig Gardner
